Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
qc_crafting0014,items,Quest,,,"Level 6 ""Iron Knuckles"" quest",,,,,,6段階「アイアンナックル」製作書,,,,,,六级铁指节製作书,六級鐵指節製作書,
qc_crafting0014Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级铁指节到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級鐵指節到你的背包，收集的材料會自動扣除。,
qc_crafting0015,items,Quest,,,"Level 6 ""Steel Knuckles"" quest",,,,,,6段階「鉄鋼ナックル」製作書,,,,,,六级钢指节製作书,六級鋼指節製作書,
qc_crafting0015Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级钢指节到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級鋼指節到你的背包，收集的材料會自動扣除。,
qc_crafting0016,items,Quest,,,"Level 6 ""Compound Bow"" quest",,,,,,6段階「複合弓」製作書,,,,,,六级複合弓製作书,六級複合弓製作書,
qc_crafting0016Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级複合弓到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級複合弓到你的背包，收集的材料會自動扣除。,
qc_crafting0017,items,Quest,,,"Level 6 ""Iron Crossbow"" quest",,,,,,6段階「鉄製クロスボウ」製作書,,,,,,六级铁十字弓製作书,六級鐵十字弓製作書,
qc_crafting0017Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级铁十字弓到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級鐵十字弓到你的背包，收集的材料會自動扣除。,
qc_crafting0018,items,Quest,,,"Level 6 ""Compound Crossbow"" quest",,,,,,6段階「複合クロスボウ」製作書,,,,,,六级複合十字弓製作书,六級複合十字弓製作書,
qc_crafting0018Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级複合十字弓到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級複合十字弓到你的背包，收集的材料會自動扣除。,
qc_crafting0019,items,Quest,,,"Level 6 ""Pistol"" quest",,,,,,6段階「ピストル」製作書,,,,,,六级9mm手枪製作书,六級9mm手槍製作書,
qc_crafting0019Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级9mm手枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級9mm手槍到你的背包，收集的材料會自動扣除。,
qc_crafting0020,items,Quest,,,"Level 6 "".44 Magnum"" quest",,,,,,6段階「.44マグナム」製作書,,,,,,六级麦格农製作书,六級麥格農製作書,
qc_crafting0020Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级麦格农到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級麥格農到你的背包，收集的材料會自動扣除。,
qc_crafting0021,items,Quest,,,"Level 6 ""SMG-5"" quest",,,,,,6段階「SMG-5」製作書,,,,,,六级冲锋枪製作书,六級衝鋒槍製作書,
qc_crafting0021Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级冲锋枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級衝鋒槍到你的背包，收集的材料會自動扣除。,
qc_crafting0022,items,Quest,,,"Level 6 ""Double Barrel Shotgun"" quest",,,,,,6段階「2連ショットガン」製作書,,,,,,六级双管散弹枪製作书,六級雙管散彈槍製作書,
qc_crafting0022Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级双管散弹枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級雙管散彈槍到你的背包，收集的材料會自動扣除。,
qc_crafting0023,items,Quest,,,"Level 6 ""Pump Shotgun"" quest",,,,,,6段階「ポンプアクション式ショットガン」製作書,,,,,,六级泵式散弹枪製作书,六級泵式散彈槍製作書,
qc_crafting0023Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级泵式散弹枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級泵式散彈槍到你的背包，收集的材料會自動扣除。,
qc_crafting0024,items,Quest,,,"Level 6 ""AK-47 Machine Gun"" quest",,,,,,6段階「AK-47マシンガン」製作書,,,,,,六级AK47步枪製作书,六級AK47步槍製作書,
qc_crafting0024Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级AK47步枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級AK47步槍到你的背包，收集的材料會自動扣除。,
qc_crafting0025,items,Quest,,,"Level 6 ""Hunting Rifle"" quest",,,,,,6段階「狩猟ライフル」製作書,,,,,,六级猎枪製作书,六級獵槍製作書,
qc_crafting0025Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级猎枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級獵槍到你的背包，收集的材料會自動扣除。,
qc_crafting0026,items,Quest,,,"Level 6 ""Marksman Rifle"" quest",,,,,,6段階「マークスマンライフル」製作書,,,,,,六级狙击枪製作书,六級狙擊槍製作書,
qc_crafting0026Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级狙击枪到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級狙擊槍到你的背包，收集的材料會自動扣除。,
qc_crafting0027,items,Quest,,,"Level 6 ""Rocket Launcher"" quest",,,,,,6段階「ロケットランチャー」製作書,,,,,,六级火箭砲製作书,六級火箭砲製作書,
qc_crafting0027Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级火箭砲到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級火箭砲到你的背包，收集的材料會自動扣除。,
qc_crafting0028,items,Quest,,,"Level 6 ""Junk Turret"" quest",,,,,,6段階「ガラクタ砲台」製作書,,,,,,六级垃圾砲製作书,六級垃圾砲製作書,
qc_crafting0028Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级垃圾砲到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級垃圾砲到你的背包，收集的材料會自動扣除。,
qc_crafting0029,items,Quest,,,"Level 6 ""Leather armor"" set quest",,,,,,6段階「革製防具セット」製作書,,,,,,六级皮製防具组製作书,六級皮製防具組製作書,
qc_crafting0029Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级皮製防具组(头盔、铠甲、手套、腿甲、靴子)到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級皮製防具組(頭盔、鎧甲、手套、腿甲、靴子)到你的背包，收集的材料會自動扣除。,
qc_crafting0030,items,Quest,,,"Level 6 ""Military armor"" set quest",,,,,,6段階「軍用防具セット」製作書,,,,,,六级军用防具组製作书,六級軍用防具組製作書,
qc_crafting0030Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级军用防具组(头盔、铠甲、手套、腿甲、靴子)到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級軍用防具組(頭盔、鎧甲、手套、腿甲、靴子)到你的背包，收集的材料會自動扣除。,
qc_crafting0031,items,Quest,,,"Level 6 ""Iron armor"" set quest",,,,,,6段階「鉄製防具セット」製作書,,,,,,六级铁製防具组製作书,六級鐵製防具組製作書,
qc_crafting0031Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级铁製防具组(头盔、铠甲、手套、腿甲、靴子)到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級鐵製防具組(頭盔、鎧甲、手套、腿甲、靴子)到你的背包，收集的材料會自動扣除。,
qc_crafting0032,items,Quest,,,"Level 6 ""Steel armor"" set quest",,,,,,6段階「鋼鉄製防具セット」製作書,,,,,,六级钢製防具组製作书,六級鋼製防具組製作書,
qc_crafting0032Desc,items,Quest,,,"Once you have collected the specified amount of material, you can immediately replace it with a backpack and the collected material will be automatically deducted.",,,,,,指定された量の材料を収集したら、すぐにバックパックに交換すると、収集された材料は自動的に差し引かれます。,,,,,,收集好指定的材料数量后，会马上兑换一个6级钢製防具组(头盔、铠甲、手套、腿甲、靴子)到你的背包，收集的材料会自动扣除。,收集好指定的材料數量後，會馬上兌換一個6級鋼製防具組(頭盔、鎧甲、手套、腿甲、靴子)到你的背包，收集的材料會自動扣除。,
quest_crafting0001,Quest,Quest Info,,,"Make 6 levels of ""Iron Reinforced Club""",,,,,,「鉄補強棍棒」を6段階作る,,,,,,製作6级铁棒,製作6級鐵棒,
quest_crafting0001_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0001_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0001_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Iron Reinforced Club *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄補強棍棒*1,,,,,,请收集：\n锻铁50个\n木头25个\n皮革2个\n胶带2个\n铁棒原理图1个\n铀元素50个\n奖励：6级铁棒1个,請收集：\n鍛鐵50個\n木頭25個\n皮革2個\n膠帶2個\n鐵棒原理圖1個\n鈾元素50個\n獎勵：6級鐵棒1個,
quest_crafting0002,Quest,Quest Info,,,"Make 6 levels of ""Iron Sledgehammer""",,,,,,「鉄製スレッジハンマー」を6段階作る,,,,,,製作6级铁鎚,製作6級鐵鎚,
quest_crafting0002_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0002_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0002_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Iron Sledgehammer *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄製スレッジハンマー*1,,,,,,请收集：\n锻铁50个\n木头25个\n皮革5个\n胶带5个\n铁鎚原理图1个\n铀元素50个\n奖励：6级铁鎚1个,請收集：\n鍛鐵50個\n木頭25個\n皮革5個\n膠帶5個\n鐵鎚原理圖1個\n鈾元素50個\n獎勵：6級鐵鎚1個,
quest_crafting0003,Quest,Quest Info,,,"Make 6 levels of ""Steel Sledgehammer""",,,,,,「鉄鋼製スレッジハンマー」を6段階作る,,,,,,製作6级钢鎚,製作6級鋼鎚,
quest_crafting0003_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0003_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0003_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Steel Sledgehammer *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄鋼製スレッジハンマー*1,,,,,,请收集：\n锻钢25个\n木头25个\n皮革7个\n胶带7个\n钢鎚原理图1个\n铀元素50个\n奖励：6级钢鎚1个,請收集：\n鍛鋼25個\n木頭25個\n皮革7個\n膠帶7個\n鋼鎚原理圖1個\n鈾元素50個\n獎勵：6級鋼鎚1個,
quest_crafting0004,Quest,Quest Info,,,"Make 6 levels of ""Hunting Knife""",,,,,,「狩猟ナイフ」を6段階作る,,,,,,製作6级猎刀,製作6級獵刀,
quest_crafting0004_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0004_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0004_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Hunting Knife *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 狩猟ナイフ*1,,,,,,请收集：\n锻铁20个\n木头10个\n皮革5个\n胶带5个\n猎刀原理图1个\n铀元素50个\n奖励：6级猎刀1个,請收集：\n鍛鐵20個\n木頭10個\n皮革5個\n膠帶5個\n獵刀原理圖1個\n鈾元素50個\n獎勵：6級獵刀1個,
quest_crafting0005,Quest,Quest Info,,,"Make 6 levels of ""Machete""",,,,,,「マチェーテ」を6段階作る,,,,,,製作6级开山刀,製作6級開山刀,
quest_crafting0005_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0005_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0005_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Machete *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 マチェーテ*1,,,,,,请收集：\n锻钢25个\n木头25个\n皮革7个\n胶带7个\n开山刀原理图1个\n铀元素50个\n奖励：6级开山刀1个,請收集：\n鍛鋼25個\n木頭25個\n皮革7個\n膠帶7個\n開山刀原理圖1個\n鈾元素50個\n獎勵：6級開山刀1個,
quest_crafting0006,Quest,Quest Info,,,"Make 6 levels of ""Stun Baton""",,,,,,「スタンバトン」を6段階作る,,,,,,製作6级致晕棍,製作6級致暈棍,
quest_crafting0006_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0006_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0006_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Stun Baton *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 スタンバトン*1,,,,,,请收集：\n锻铁12个\n皮革5个\n胶带5个\n电子零件5个\n致晕棍原理图1个\n铀元素50个\n奖励：6级致晕棍1个,請收集：\n鍛鐵12個\n皮革5個\n膠帶5個\n電子零件5個\n致暈棍原理圖1個\n鈾元素50個\n獎勵：6級致暈棍1個,
quest_crafting0007,Quest,Quest Info,,,"Make 6 levels of ""Claw Hammer""",,,,,,「くぎ抜きハンマー」を6段階作る,,,,,,製作6级山羊鎚,製作6級山羊鎚,
quest_crafting0007_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0007_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0007_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Claw Hammer *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 くぎ抜きハンマー*1,,,,,,请收集：\n锻铁50个\n木头25个\n皮革2个\n胶带2个\n山羊鎚原理图1个\n铀元素50个\n奖励：6级山羊鎚1个,請收集：\n鍛鐵50個\n木頭25個\n皮革2個\n膠帶2個\n山羊鎚原理圖1個\n鈾元素50個\n獎勵：6級山羊鎚1個,
quest_crafting0008,Quest,Quest Info,,,"Make 6 levels of ""Steel Pickaxe""",,,,,,「鉄鋼つるはし」を6段階作る,,,,,,製作6级钢镐,製作6級鋼鎬,
quest_crafting0008_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0008_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0008_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Steel Pickaxe *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄鋼つるはし*1,,,,,,请收集：\n锻钢25个\n木头25个\n皮革7个\n胶带7个\n钢镐原理图1个\n铀元素50个\n奖励：6级钢镐1个,請收集：\n鍛鋼25個\n木頭25個\n皮革7個\n膠帶7個\n鋼鎬原理圖1個\n鈾元素50個\n獎勵：6級鋼鎬1個,
quest_crafting0009,Quest,Quest Info,,,"Make 6 levels of ""Wrench""",,,,,,「レンチ」を6段階作る,,,,,,製作6级扳手,製作6級扳手,
quest_crafting0009_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0009_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0009_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Wrench *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 レンチ*1,,,,,,请收集：\n锻铁30个\n机械零件10个\n胶带5个\n扳手原理图1个\n铀元素50个\n奖励：6级扳手1个,請收集：\n鍛鐵30個\n機械零件10個\n膠帶5個\n扳手原理圖1個\n鈾元素50個\n獎勵：6級扳手1個,
quest_crafting0010,Quest,Quest Info,,,"Make 6 levels of ""Auger""",,,,,,「オーガ」を6段階作る,,,,,,製作6级电鑽,製作6級電鑽,
quest_crafting0010_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0010_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0010_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Auger *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 オーガ*1,,,,,,请收集：\n脚踏车把手1个\n小引擎1个\n锻钢25个\n电鑽原理图1个\n铀元素50个\n奖励：6级电鑽1个,請收集：\n腳踏車把手1個\n小引擎1個\n鍛鋼25個\n電鑽原理圖1個\n鈾元素50個\n獎勵：6級電鑽1個,
quest_crafting0011,Quest,Quest Info,,,"Make 6 levels of ""Chainsaw""",,,,,,「チェーンソー」を6段階作る,,,,,,製作6级电锯,製作6級電鋸,
quest_crafting0011_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0011_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0011_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Chainsaw *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 チェーンソー*1,,,,,,请收集：\n脚踏车把手1个\n小引擎1个\n锻钢25个\n电锯原理图1个\n铀元素50个\n奖励：6级电锯1个,請收集：\n腳踏車把手1個\n小引擎1個\n鍛鋼25個\n電鋸原理圖1個\n鈾元素50個\n獎勵：6級電鋸1個,
quest_crafting0012,Quest,Quest Info,,,"Make 6 levels of ""Iron Spear""",,,,,,「鉄槍」を6段階作る,,,,,,製作6级铁矛,製作6級鐵矛,
quest_crafting0012_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0012_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0012_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Iron Spear *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄槍*1,,,,,,请收集：\n锻铁40个\n木头25个\n皮革5个\n胶带5个\n铁矛原理图1个\n铀元素50个\n奖励：6级铁矛1个,請收集：\n鍛鐵40個\n木頭25個\n皮革5個\n膠帶5個\n鐵矛原理圖1個\n鈾元素50個\n獎勵：6級鐵矛1個,
quest_crafting0013,Quest,Quest Info,,,"Make 6 levels of ""Steel Spear""",,,,,,「鉄鋼スピア」を6段階作る,,,,,,製作6级钢矛,製作6級鋼矛,
quest_crafting0013_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0013_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0013_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Steel Spear *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄鋼スピア*1,,,,,,请收集：\n锻钢25个\n木头25个\n皮革7个\n胶带7个\n钢矛原理图1个\n铀元素50个\n奖励：6级钢矛1个,請收集：\n鍛鋼25個\n木頭25個\n皮革7個\n膠帶7個\n鋼矛原理圖1個\n鈾元素50個\n獎勵：6級鋼矛1個,
quest_crafting0014,Quest,Quest Info,,,"Make 6 levels of ""Iron Knuckles""",,,,,,「アイアンナックル」を6段階作る,,,,,,製作6级铁指节,製作6級鐵指節,
quest_crafting0014_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0014_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0014_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Iron Knuckles *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 アイアンナックル*1,,,,,,请收集：\n锻铁30个\n机械零件10个\n皮革5个\n胶带5个\n铁指节原理图1个\n铀元素50个\n奖励：6级铁指节1个,請收集：\n鍛鐵30個\n機械零件10個\n皮革5個\n膠帶5個\n鐵指節原理圖1個\n鈾元素50個\n獎勵：6級鐵指節1個,
quest_crafting0015,Quest,Quest Info,,,"Make 6 levels of ""Steel Knuckles""",,,,,,「鉄鋼ナックル」を6段階作る,,,,,,製作6级钢指节,製作6級鋼指節,
quest_crafting0015_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0015_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0015_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Steel Knuckles *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄鋼ナックル*1,,,,,,请收集：\n锻钢25个\n皮革7个\n胶带7个\n钢指节原理图1个\n铀元素50个\n奖励：6级钢指节1个,請收集：\n鍛鋼25個\n皮革7個\n膠帶7個\n鋼指節原理圖1個\n鈾元素50個\n獎勵：6級鋼指節1個,
quest_crafting0016,Quest,Quest Info,,,"Make 6 levels of ""Compound Bow""",,,,,,「複合弓」を6段階作る,,,,,,製作6级複合弓,製作6級複合弓,
quest_crafting0016_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0016_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
